ID site,DD MMM YYYY,HH:MM:SS,date,Temperature,Conductivity,PAR,TimeH,TimeM,TimeS,Scan,Salinity,Depth,Sigma-é00,Density
5,2024-09-12,"09:50:36,000",2024-09-12 09:50:36.500,"16,4443","44,578638","2,83E+02","0,15004","9,0021","540,125",2162,"35,2037","6,975","25,8019","1025,8326"
5,2024-09-12,"09:50:37,000",2024-09-12 09:50:37.000,"16,4441","44,577876","2,76E+02","0,15018","9,0104","540,625",2164,"35,2032","7,007","25,8015","1025,8324"
5,2024-09-12,"09:50:37,000",2024-09-12 09:50:37.500,"16,4436","44,577049","2,81E+02","0,15032","9,0188","541,125",2166,"35,2028","7,039","25,8013","1025,8324"
5,2024-09-12,"09:50:38,000",2024-09-12 09:50:38.000,"16,4432","44,576702","2,75E+02","0,15046","9,0271","541,625",2168,"35,203","7,071","25,8016","1025,8327"
5,2024-09-12,"09:50:38,000",2024-09-12 09:50:38.500,"16,4429","44,577008","2,75E+02","0,15059","9,0354","542,125",2170,"35,2035","7,104","25,802","1025,8333"
5,2024-09-12,"09:50:39,000",2024-09-12 09:50:39.000,"16,443","44,57745","2,65E+02","0,15073","9,0437","542,625",2172,"35,2037","7,138","25,8023","1025,8336"
5,2024-09-12,"09:50:39,000",2024-09-12 09:50:39.500,"16,4432","44,577701","2,65E+02","0,15087","9,0521","543,125",2174,"35,2038","7,175","25,8023","1025,8338"
5,2024-09-12,"09:50:40,000",2024-09-12 09:50:40.000,"16,4433","44,577776","2,62E+02","0,15101","9,0604","543,625",2176,"35,2037","7,214","25,8021","1025,8339"
5,2024-09-12,"09:50:40,000",2024-09-12 09:50:40.500,"16,4433","44,578194","2,61E+02","0,15115","9,0688","544,125",2178,"35,2041","7,254","25,8024","1025,8344"
5,2024-09-12,"09:50:41,000",2024-09-12 09:50:41.000,"16,4438","44,579268","2,62E+02","0,15129","9,0771","544,625",2180,"35,2045","7,295","25,8027","1025,8348"
5,2024-09-12,"09:50:41,000",2024-09-12 09:50:41.500,"16,445","44,58023","2,64E+02","0,15143","9,0854","545,125",2182,"35,2044","7,334","25,8023","1025,8345"
5,2024-09-12,"09:50:42,000",2024-09-12 09:50:42.000,"16,446","44,580723","2,58E+02","0,15157","9,0938","545,625",2184,"35,2039","7,373","25,8017","1025,8341"
5,2024-09-12,"09:50:42,000",2024-09-12 09:50:42.500,"16,4464","44,580826","2,59E+02","0,15171","9,1021","546,125",2186,"35,2036","7,409","25,8013","1025,8339"
5,2024-09-12,"09:50:43,000",2024-09-12 09:50:43.000,"16,4466","44,580489","2,52E+02","0,15185","9,1104","546,625",2188,"35,2032","7,446","25,801","1025,8337"
5,2024-09-12,"09:50:43,000",2024-09-12 09:50:43.500,"16,4462","44,58004","2,46E+02","0,15198","9,1187","547,125",2190,"35,2031","7,482","25,801","1025,8339"
5,2024-09-12,"09:50:44,000",2024-09-12 09:50:44.000,"16,4457","44,579263","2,55E+02","0,15212","9,1271","547,625",2192,"35,2028","7,518","25,8009","1025,834"
5,2024-09-12,"09:50:44,000",2024-09-12 09:50:44.500,"16,4447","44,578036","2,46E+02","0,15226","9,1354","548,125",2194,"35,2026","7,557","25,801","1025,8342"
5,2024-09-12,"09:50:45,000",2024-09-12 09:50:45.000,"16,4434","44,576638","2,41E+02","0,1524","9,1438","548,625",2196,"35,2024","7,595","25,8011","1025,8346"
5,2024-09-12,"09:50:45,000",2024-09-12 09:50:45.500,"16,4421","44,575463","2,42E+02","0,15254","9,1521","549,125",2198,"35,2026","7,631","25,8015","1025,8352"
5,2024-09-12,"09:50:46,000",2024-09-12 09:50:46.000,"16,4408","44,574653","2,44E+02","0,15268","9,1604","549,625",2200,"35,203","7,664","25,8021","1025,8358"
5,2024-09-12,"09:50:46,000",2024-09-12 09:50:46.500,"16,44","44,574231","2,43E+02","0,15282","9,1687","550,125",2202,"35,2034","7,694","25,8027","1025,8366"
5,2024-09-12,"09:50:47,000",2024-09-12 09:50:47.000,"16,4395","44,574244","2,32E+02","0,15296","9,1771","550,625",2204,"35,2037","7,723","25,803","1025,837"
5,2024-09-12,"09:50:47,000",2024-09-12 09:50:47.500,"16,4395","44,574578","2,26E+02","0,15309","9,1854","551,125",2206,"35,204","7,751","25,8034","1025,8375"
5,2024-09-12,"09:50:48,000",2024-09-12 09:50:48.000,"16,4397","44,575291","2,35E+02","0,15323","9,1938","551,625",2208,"35,2045","7,78","25,8036","1025,8378"
5,2024-09-12,"09:50:48,000",2024-09-12 09:50:48.500,"16,4403","44,576165","2,25E+02","0,15337","9,2021","552,125",2210,"35,2047","7,81","25,8036","1025,838"
5,2024-09-12,"09:50:49,000",2024-09-12 09:50:49.000,"16,4412","44,577007","2,25E+02","0,15351","9,2104","552,625",2212,"35,2047","7,845","25,8034","1025,838"
5,2024-09-12,"09:50:49,000",2024-09-12 09:50:49.500,"16,4422","44,578402","2,18E+02","0,15365","9,2188","553,125",2214,"35,205","7,883","25,8034","1025,838"
5,2024-09-12,"09:50:50,000",2024-09-12 09:50:50.000,"16,4436","44,579549","2,19E+02","0,15379","9,2271","553,625",2216,"35,2047","7,925","25,8028","1025,8377"
5,2024-09-12,"09:50:50,000",2024-09-12 09:50:50.500,"16,4446","44,579132","2,16E+02","0,15393","9,2354","554,125",2218,"35,2035","7,965","25,8017","1025,8367"
5,2024-09-12,"09:50:51,000",2024-09-12 09:50:51.000,"16,4443","44,577405","2,11E+02","0,15407","9,2437","554,625",2220,"35,2022","8,002","25,8008","1025,836"
5,2024-09-12,"09:50:51,000",2024-09-12 09:50:51.500,"16,4427","44,575627","2,16E+02","0,1542","9,2521","555,125",2222,"35,2021","8,034","25,8011","1025,8364"
5,2024-09-12,"09:50:52,000",2024-09-12 09:50:52.000,"16,441","44,57474","2,07E+02","0,15435","9,2604","555,625",2224,"35,2028","8,064","25,802","1025,8375"
5,2024-09-12,"09:50:52,000",2024-09-12 09:50:52.500,"16,44","44,574396","2,09E+02","0,15448","9,2688","556,125",2226,"35,2034","8,094","25,8027","1025,8383"
5,2024-09-12,"09:50:53,000",2024-09-12 09:50:53.000,"16,4395","44,574446","2,02E+02","0,15462","9,2771","556,625",2228,"35,2037","8,123","25,803","1025,8388"
5,2024-09-12,"09:50:53,000",2024-09-12 09:50:53.500,"16,4397","44,575163","2,05E+02","0,15476","9,2854","557,125",2230,"35,2042","8,152","25,8034","1025,8393"
5,2024-09-12,"09:50:54,000",2024-09-12 09:50:54.000,"16,4405","44,576916","1,98E+02","0,1549","9,2937","557,625",2232,"35,2051","8,18","25,8038","1025,8398"
5,2024-09-12,"09:50:54,000",2024-09-12 09:50:54.500,"16,4421","44,579154","1,96E+02","0,15504","9,3021","558,125",2234,"35,2056","8,207","25,8038","1025,84"
5,2024-09-12,"09:50:55,000",2024-09-12 09:50:55.000,"16,4439","44,580653","2,04E+02","0,15518","9,3104","558,625",2236,"35,2053","8,229","25,8033","1025,8395"
5,2024-09-12,"09:50:55,000",2024-09-12 09:50:55.500,"16,4454","44,581384","1,98E+02","0,15531","9,3188","559,125",2238,"35,2047","8,247","25,8024","1025,8387"
5,2024-09-12,"09:50:56,000",2024-09-12 09:50:56.000,"16,4465","44,581894","1,97E+02","0,15546","9,3271","559,625",2240,"35,2041","8,258","25,8017","1025,8381"
5,2024-09-12,"09:50:56,000",2024-09-12 09:50:56.500,"16,4471","44,582306","2,07E+02","0,15559","9,3354","560,125",2242,"35,2039","8,265","25,8015","1025,8378"
5,2024-09-12,"09:50:57,000",2024-09-12 09:50:57.000,"16,4475","44,582131","2,00E+02","0,15573","9,3438","560,625",2244,"35,2035","8,27","25,801","1025,8374"
5,2024-09-12,"09:50:57,000",2024-09-12 09:50:57.500,"16,4475","44,581581","1,97E+02","0,15587","9,3521","561,125",2246,"35,203","8,273","25,8006","1025,837"
5,2024-09-12,"09:50:58,000",2024-09-12 09:50:58.000,"16,4471","44,581187","2,00E+02","0,15601","9,3604","561,625",2248,"35,203","8,276","25,8007","1025,8371"
5,2024-09-12,"09:50:58,000",2024-09-12 09:50:58.500,"16,4468","44,581243","2,02E+02","0,15615","9,3687","562,125",2250,"35,2032","8,277","25,8011","1025,8375"
5,2024-09-12,"09:50:59,000",2024-09-12 09:50:59.000,"16,4468","44,581396","1,96E+02","0,15629","9,3771","562,625",2252,"35,2034","8,279","25,8011","1025,8376"
5,2024-09-12,"09:50:59,000",2024-09-12 09:50:59.500,"16,4468","44,581239","2,03E+02","0,15642","9,3854","563,125",2254,"35,2034","8,28","25,8011","1025,8375"
5,2024-09-12,"09:51:00,000",2024-09-12 09:51:00.000,"16,4464","44,580743","2,00E+02","0,15657","9,3938","563,625",2256,"35,2032","8,281","25,801","1025,8375"
5,2024-09-12,"09:51:00,000",2024-09-12 09:51:00.500,"16,4461","44,58009","2,02E+02","0,1567","9,4021","564,125",2258,"35,2029","8,281","25,801","1025,8373"
5,2024-09-12,"09:51:01,000",2024-09-12 09:51:01.000,"16,4457","44,579576","1,99E+02","0,15684","9,4104","564,625",2260,"35,2028","8,28","25,8009","1025,8373"
5,2024-09-12,"09:51:01,000",2024-09-12 09:51:01.500,"16,4452","44,579546","2,02E+02","0,15698","9,4187","565,125",2262,"35,2032","8,279","25,8013","1025,8378"
5,2024-09-12,"09:51:02,000",2024-09-12 09:51:02.000,"16,445","44,579753","2,01E+02","0,15712","9,4271","565,625",2264,"35,2036","8,279","25,8017","1025,8381"
5,2024-09-12,"09:51:02,000",2024-09-12 09:51:02.500,"16,445","44,579807","1,99E+02","0,15726","9,4354","566,125",2266,"35,2036","8,279","25,8017","1025,8381"
5,2024-09-12,"09:51:03,000",2024-09-12 09:51:03.000,"16,445","44,579721","1,95E+02","0,1574","9,4438","566,625",2268,"35,2036","8,279","25,8017","1025,838"
5,2024-09-12,"09:51:03,000",2024-09-12 09:51:03.500,"16,445","44,579557","2,02E+02","0,15753","9,4521","567,125",2270,"35,2034","8,279","25,8015","1025,838"
5,2024-09-12,"09:51:04,000",2024-09-12 09:51:04.000,"16,445","44,5795","2,00E+02","0,15768","9,4604","567,625",2272,"35,2033","8,276","25,8015","1025,8379"
5,2024-09-12,"09:51:04,000",2024-09-12 09:51:04.500,"16,4449","44,579504","1,97E+02","0,15781","9,4688","568,125",2274,"35,2034","8,273","25,8016","1025,838"
5,2024-09-12,"09:51:05,000",2024-09-12 09:51:05.000,"16,4449","44,579707","1,99E+02","0,15796","9,4771","568,625",2276,"35,2036","8,271","25,8017","1025,8382"
5,2024-09-12,"09:51:05,000",2024-09-12 09:51:05.500,"16,4449","44,580047","2,01E+02","0,15809","9,4854","569,125",2278,"35,2039","8,268","25,8019","1025,8383"
5,2024-09-12,"09:51:06,000",2024-09-12 09:51:06.000,"16,4451","44,580328","2,01E+02","0,15823","9,4937","569,625",2280,"35,2039","8,265","25,8019","1025,8383"
5,2024-09-12,"09:51:06,000",2024-09-12 09:51:06.500,"16,4454","44,580603","2,04E+02","0,15837","9,5021","570,125",2282,"35,2039","8,26","25,8019","1025,8382"
5,2024-09-12,"09:51:07,000",2024-09-12 09:51:07.000,"16,4457","44,580965","2,06E+02","0,15851","9,5104","570,625",2284,"35,2039","8,248","25,8018","1025,8381"
5,2024-09-12,"09:51:07,000",2024-09-12 09:51:07.500,"16,4462","44,581406","2,03E+02","0,15864","9,5188","571,125",2286,"35,204","8,229","25,8017","1025,838"
5,2024-09-12,"09:51:08,000",2024-09-12 09:51:08.000,"16,4466","44,582009","2,03E+02","0,15879","9,5271","571,625",2288,"35,2041","8,204","25,8017","1025,8378"
5,2024-09-12,"09:51:08,000",2024-09-12 09:51:08.500,"16,4473","44,582656","2,08E+02","0,15892","9,5354","572,125",2290,"35,2041","8,175","25,8015","1025,8375"
5,2024-09-12,"09:51:09,000",2024-09-12 09:51:09.000,"16,448","44,583277","2,08E+02","0,15907","9,5437","572,625",2292,"35,204","8,146","25,8013","1025,8372"
5,2024-09-12,"09:51:09,000",2024-09-12 09:51:09.500,"16,4487","44,583408","2,04E+02","0,1592","9,5521","573,125",2294,"35,2036","8,117","25,8008","1025,8366"
5,2024-09-12,"09:51:10,000",2024-09-12 09:51:10.000,"16,4488","44,583373","2,07E+02","0,15934","9,5604","573,625",2296,"35,2035","8,097","25,8007","1025,8363"
5,2024-09-12,"09:51:10,000",2024-09-12 09:51:10.500,"16,4487","44,583288","2,09E+02","0,15948","9,5688","574,125",2298,"35,2035","8,084","25,8008","1025,8363"
5,2024-09-12,"09:51:11,000",2024-09-12 09:51:11.000,"16,4485","44,583056","2,04E+02","0,15962","9,5771","574,625",2300,"35,2034","8,075","25,8007","1025,8362"
5,2024-09-12,"09:51:11,000",2024-09-12 09:51:11.500,"16,4483","44,582898","2,02E+02","0,15975","9,5854","575,125",2302,"35,2035","8,069","25,8008","1025,8363"
5,2024-09-12,"09:51:12,000",2024-09-12 09:51:12.000,"16,4481","44,582608","2,08E+02","0,1599","9,5938","575,625",2304,"35,2034","8,062","25,8008","1025,8362"
5,2024-09-12,"09:51:12,000",2024-09-12 09:51:12.500,"16,4479","44,582149","2,09E+02","0,16003","9,6021","576,125",2306,"35,2032","8,053","25,8007","1025,8361"
5,2024-09-12,"09:51:13,000",2024-09-12 09:51:13.000,"16,4474","44,581751","2,09E+02","0,16018","9,6104","576,625",2308,"35,2033","8,042","25,8008","1025,8362"
5,2024-09-12,"09:51:13,000",2024-09-12 09:51:13.500,"16,4472","44,581709","2,17E+02","0,16031","9,6187","577,125",2310,"35,2035","8,027","25,8011","1025,8364"
5,2024-09-12,"09:51:14,000",2024-09-12 09:51:14.000,"16,4472","44,58204","2,19E+02","0,16046","9,6271","577,625",2312,"35,2037","8,008","25,8013","1025,8366"
5,2024-09-12,"09:51:14,000",2024-09-12 09:51:14.500,"16,4475","44,582511","2,24E+02","0,16059","9,6354","578,125",2314,"35,2039","7,985","25,8013","1025,8364"
5,2024-09-12,"09:51:15,000",2024-09-12 09:51:15.000,"16,4479","44,582841","2,24E+02","0,16073","9,6438","578,625",2316,"35,2039","7,96","25,8012","1025,8362"
5,2024-09-12,"09:51:15,000",2024-09-12 09:51:15.500,"16,4483","44,583055","2,25E+02","0,16086","9,6521","579,125",2318,"35,2036","7,933","25,801","1025,8359"
5,2024-09-12,"09:51:16,000",2024-09-12 09:51:16.000,"16,4485","44,583176","2,33E+02","0,16101","9,6604","579,625",2320,"35,2036","7,907","25,8009","1025,8357"
5,2024-09-12,"09:51:16,000",2024-09-12 09:51:16.500,"16,4485","44,583247","2,29E+02","0,16114","9,6687","580,125",2322,"35,2037","7,883","25,8009","1025,8357"
5,2024-09-12,"09:51:17,000",2024-09-12 09:51:17.000,"16,4484","44,583104","2,32E+02","0,16129","9,6771","580,625",2324,"35,2036","7,861","25,801","1025,8356"
5,2024-09-12,"09:51:17,000",2024-09-12 09:51:17.500,"16,4483","44,582994","2,36E+02","0,16142","9,6854","581,125",2326,"35,2037","7,838","25,801","1025,8355"
5,2024-09-12,"09:51:18,000",2024-09-12 09:51:18.000,"16,4482","44,583029","2,34E+02","0,16157","9,6938","581,625",2328,"35,2038","7,81","25,8011","1025,8355"
5,2024-09-12,"09:51:18,000",2024-09-12 09:51:18.500,"16,4483","44,583141","2,38E+02","0,1617","9,7021","582,125",2330,"35,2039","7,781","25,8012","1025,8353"
5,2024-09-12,"09:51:19,000",2024-09-12 09:51:19.000,"16,4485","44,583017","2,38E+02","0,16184","9,7104","582,625",2332,"35,2036","7,751","25,8009","1025,8349"
5,2024-09-12,"09:51:19,000",2024-09-12 09:51:19.500,"16,4485","44,582642","2,39E+02","0,16197","9,7188","583,125",2334,"35,2032","7,72","25,8006","1025,8346"
5,2024-09-12,"09:51:20,000",2024-09-12 09:51:20.000,"16,4483","44,582307","2,40E+02","0,16212","9,7271","583,625",2336,"35,2032","7,689","25,8006","1025,8344"
5,2024-09-12,"09:51:20,000",2024-09-12 09:51:20.500,"16,4479","44,582158","2,50E+02","0,16225","9,7354","584,125",2338,"35,2034","7,659","25,8008","1025,8345"
5,2024-09-12,"09:51:21,000",2024-09-12 09:51:21.000,"16,4478","44,582058","2,43E+02","0,1624","9,7437","584,625",2340,"35,2034","7,626","25,8008","1025,8344"
5,2024-09-12,"09:51:21,000",2024-09-12 09:51:21.500,"16,4477","44,581913","2,42E+02","0,16253","9,7521","585,125",2342,"35,2034","7,588","25,8008","1025,8342"
5,2024-09-12,"09:51:22,000",2024-09-12 09:51:22.000,"16,4477","44,581725","2,52E+02","0,16268","9,7604","585,625",2344,"35,2032","7,549","25,8008","1025,834"
5,2024-09-12,"09:51:22,000",2024-09-12 09:51:22.500,"16,4476","44,581668","2,68E+02","0,16281","9,7688","586,125",2346,"35,2033","7,505","25,8008","1025,8339"
5,2024-09-12,"09:51:23,000",2024-09-12 09:51:23.000,"16,4475","44,581643","2,64E+02","0,16296","9,7771","586,625",2348,"35,2034","7,46","25,801","1025,8338"
5,2024-09-12,"09:51:23,000",2024-09-12 09:51:23.500,"16,4472","44,581884","2,64E+02","0,16309","9,7854","587,125",2350,"35,2038","7,413","25,8013","1025,8339"
5,2024-09-12,"09:51:24,000",2024-09-12 09:51:24.000,"16,4474","44,582138","2,75E+02","0,16323","9,7937","587,625",2352,"35,2039","7,367","25,8013","1025,8338"
5,2024-09-12,"09:51:24,000",2024-09-12 09:51:24.500,"16,4476","44,58211","2,84E+02","0,16336","9,8021","588,125",2354,"35,2037","7,324","25,8011","1025,8333"
5,2024-09-12,"09:51:25,000",2024-09-12 09:51:25.000,"16,4478","44,581999","2,69E+02","0,16351","9,8104","588,625",2356,"35,2035","7,289","25,8009","1025,833"
5,2024-09-12,"09:51:25,000",2024-09-12 09:51:25.500,"16,4478","44,582137","2,71E+02","0,16364","9,8188","589,125",2358,"35,2036","7,259","25,801","1025,8329"
5,2024-09-12,"09:51:26,000",2024-09-12 09:51:26.000,"16,4479","44,581932","2,83E+02","0,16379","9,8271","589,625",2360,"35,2034","7,239","25,8008","1025,8326"
5,2024-09-12,"09:51:26,000",2024-09-12 09:51:26.500,"16,4476","44,581332","2,83E+02","0,16392","9,8354","590,125",2362,"35,2031","7,228","25,8006","1025,8324"
5,2024-09-12,"09:51:27,000",2024-09-12 09:51:27.000,"16,4471","44,580919","2,72E+02","0,16407","9,8438","590,625",2364,"35,2032","7,221","25,8008","1025,8326"
5,2024-09-12,"09:51:27,000",2024-09-12 09:51:27.500,"16,4466","44,580553","2,82E+02","0,1642","9,8521","591,125",2366,"35,2032","7,217","25,801","1025,8328"
5,2024-09-12,"09:51:28,000",2024-09-12 09:51:28.000,"16,4463","44,580252","2,91E+02","0,16434","9,8604","591,625",2368,"35,2032","7,213","25,8011","1025,8329"
5,2024-09-12,"09:51:28,000",2024-09-12 09:51:28.500,"16,4459","44,580115","2,84E+02","0,16447","9,8687","592,125",2370,"35,2035","7,204","25,8013","1025,8331"
5,2024-09-12,"09:51:29,000",2024-09-12 09:51:29.000,"16,4457","44,580247","2,85E+02","0,16462","9,8771","592,625",2372,"35,2038","7,191","25,8017","1025,8333"
5,2024-09-12,"09:51:29,000",2024-09-12 09:51:29.500,"16,4459","44,580394","2,89E+02","0,16475","9,8854","593,125",2374,"35,2038","7,178","25,8016","1025,8331"
5,2024-09-12,"09:51:30,000",2024-09-12 09:51:30.000,"16,4462","44,580365","2,86E+02","0,1649","9,8938","593,625",2376,"35,2036","7,165","25,8013","1025,8329"
5,2024-09-12,"09:51:30,000",2024-09-12 09:51:30.500,"16,4462","44,580144","2,95E+02","0,16503","9,9021","594,125",2378,"35,2033","7,157","25,8011","1025,8326"
5,2024-09-12,"09:51:31,000",2024-09-12 09:51:31.000,"16,446","44,579586","2,86E+02","0,16518","9,9104","594,625",2380,"35,203","7,153","25,801","1025,8324"
5,2024-09-12,"09:51:31,000",2024-09-12 09:51:31.500,"16,4453","44,579065","2,90E+02","0,16531","9,9187","595,125",2382,"35,2031","7,151","25,8012","1025,8326"
5,2024-09-12,"09:51:32,000",2024-09-12 09:51:32.000,"16,4448","44,578882","2,89E+02","0,16546","9,9271","595,625",2384,"35,2034","7,147","25,8015","1025,833"
5,2024-09-12,"09:51:32,000",2024-09-12 09:51:32.500,"16,4446","44,578999","3,01E+02","0,16559","9,9354","596,125",2386,"35,2037","7,141","25,8018","1025,8333"
5,2024-09-12,"09:51:33,000",2024-09-12 09:51:33.000,"16,4447","44,579031","2,99E+02","0,16573","9,9438","596,625",2388,"35,2036","7,134","25,8017","1025,8331"
5,2024-09-12,"09:51:33,000",2024-09-12 09:51:33.500,"16,4448","44,579127","2,88E+02","0,16586","9,9521","597,125",2390,"35,2036","7,125","25,8017","1025,8331"
5,2024-09-12,"09:51:34,000",2024-09-12 09:51:34.000,"16,4449","44,579507","2,96E+02","0,16601","9,9604","597,625",2392,"35,2039","7,107","25,8019","1025,8331"
5,2024-09-12,"09:51:34,000",2024-09-12 09:51:34.500,"16,4453","44,580045","2,99E+02","0,16614","9,9688","598,125",2394,"35,204","7,08","25,8019","1025,8331"
5,2024-09-12,"09:51:35,000",2024-09-12 09:51:35.000,"16,4458","44,58064","2,86E+02","0,16629","9,9771","598,625",2396,"35,2042","7,047","25,8019","1025,8329"
5,2024-09-12,"09:51:35,000",2024-09-12 09:51:35.500,"16,4463","44,581014","3,06E+02","0,16642","9,9854","599,125",2398,"35,204","7,014","25,8017","1025,8325"
5,2024-09-12,"09:51:36,000",2024-09-12 09:51:36.000,"16,4467","44,581137","3,04E+02","0,16657","9,9937","599,625",2400,"35,2038","6,981","25,8014","1025,8321"
5,2024-09-12,"09:51:36,000",2024-09-12 09:51:36.500,"16,4468","44,581114","3,03E+02","0,1667","10,0021","600,125",2402,"35,2036","6,95","25,8013","1025,8318"
5,2024-09-12,"09:51:37,000",2024-09-12 09:51:37.000,"16,4468","44,58099","3,14E+02","0,16685","10,0104","600,625",2404,"35,2036","6,922","25,8012","1025,8317"
5,2024-09-12,"09:51:37,000",2024-09-12 09:51:37.500,"16,4468","44,580912","3,05E+02","0,16697","10,0188","601,125",2406,"35,2036","6,893","25,8012","1025,8315"
5,2024-09-12,"09:51:38,000",2024-09-12 09:51:38.000,"16,4467","44,580956","3,04E+02","0,16712","10,0271","601,625",2408,"35,2036","6,864","25,8013","1025,8315"
5,2024-09-12,"09:51:38,000",2024-09-12 09:51:38.500,"16,4468","44,581222","2,91E+02","0,16725","10,0354","602,125",2410,"35,2039","6,834","25,8014","1025,8315"
5,2024-09-12,"09:51:39,000",2024-09-12 09:51:39.000,"16,447","44,581458","2,89E+02","0,1674","10,0437","602,625",2412,"35,2039","6,8","25,8014","1025,8313"
5,2024-09-12,"09:51:39,000",2024-09-12 09:51:39.500,"16,4473","44,581682","2,79E+02","0,16753","10,0521","603,125",2414,"35,2039","6,765","25,8013","1025,831"
5,2024-09-12,"09:51:40,000",2024-09-12 09:51:40.000,"16,4477","44,581843","2,77E+02","0,16768","10,0604","603,625",2416,"35,2036","6,726","25,801","1025,8306"
5,2024-09-12,"09:51:40,000",2024-09-12 09:51:40.500,"16,4479","44,581888","2,67E+02","0,16781","10,0688","604,125",2418,"35,2035","6,683","25,8009","1025,8303"
